Tag ID,Timestamp,X,Y,Z,Temp. (°C),Press. (mBar)
52,09-25-2024 21:25:08.000,-0.87528,-0.12504,0.37512,24.1,0.65
52,09-25-2024 21:25:08.040,-1.06284,0,-0.06252,,
52,09-25-2024 21:25:08.080,-0.81276,-0.06252,-0.12504,,
52,09-25-2024 21:25:08.120,-0.9378,-0.12504,0.06252,,
52,09-25-2024 21:25:08.160,-0.81276,-0.18756,0.12504,,
52,09-25-2024 21:25:08.200,-0.87528,-0.3126,-0.12504,,
52,09-25-2024 21:25:08.240,-0.56268,-0.18756,0.3126,,
52,09-25-2024 21:25:08.280,-0.81276,-0.43764,0.50016,,
52,09-25-2024 21:25:08.320,-0.75024,-0.3126,0.6252,,
52,09-25-2024 21:25:08.360,-0.6252,-0.25008,0.75024,,
52,09-25-2024 21:25:08.400,-0.50016,-0.25008,0.75024,,
52,09-25-2024 21:25:08.440,-0.6252,-0.37512,0.81276,,
52,09-25-2024 21:25:08.480,-0.56268,-0.25008,0.75024,,
52,09-25-2024 21:25:08.520,-0.68772,-0.18756,0.81276,,
52,09-25-2024 21:25:08.560,-0.81276,-0.37512,0.56268,,
52,09-25-2024 21:25:08.600,-0.9378,-0.50016,0.37512,,
52,09-25-2024 21:25:08.640,-1.00032,-0.37512,0.18756,,
52,09-25-2024 21:25:08.680,-0.81276,-0.43764,0.12504,,
52,09-25-2024 21:25:08.720,-0.81276,-0.37512,0.18756,,
52,09-25-2024 21:25:08.760,-0.75024,-0.43764,0.06252,,
52,09-25-2024 21:25:08.800,-0.81276,-0.25008,-0.18756,,
52,09-25-2024 21:25:08.840,-0.6252,-0.12504,0.6252,,
52,09-25-2024 21:25:08.880,-0.81276,-0.37512,0.56268,,
52,09-25-2024 21:25:08.920,-0.6252,-0.12504,1.06284,,
52,09-25-2024 21:25:08.960,-0.43764,-0.18756,0.87528,,
52,09-25-2024 21:25:09.000,-0.56268,-0.18756,0.87528,23.58,1.73
52,09-25-2024 21:25:09.040,-0.6252,0,1.12536,,
52,09-25-2024 21:25:09.080,-0.87528,-0.3126,0.81276,,
52,09-25-2024 21:25:09.120,-0.87528,-0.37512,0.3126,,
52,09-25-2024 21:25:09.160,-0.75024,-0.3126,0.06252,,
52,09-25-2024 21:25:09.200,-1.00032,-0.18756,-0.12504,,
52,09-25-2024 21:25:09.240,-0.81276,-0.18756,-0.25008,,
52,09-25-2024 21:25:09.280,-0.87528,-0.25008,-0.25008,,
52,09-25-2024 21:25:09.320,-0.87528,-0.18756,0.43764,,
52,09-25-2024 21:25:09.360,-0.81276,-0.12504,0.6252,,
52,09-25-2024 21:25:09.400,-0.87528,-0.06252,0.87528,,
52,09-25-2024 21:25:09.440,-0.56268,0,0.56268,,
52,09-25-2024 21:25:09.480,-0.81276,0.06252,0.56268,,
52,09-25-2024 21:25:09.520,-0.87528,-0.18756,0.50016,,
52,09-25-2024 21:25:09.560,-0.9378,-0.18756,0.43764,,
52,09-25-2024 21:25:09.600,-1.00032,-0.12504,-0.06252,,
52,09-25-2024 21:25:09.640,-0.9378,-0.06252,-0.37512,,
52,09-25-2024 21:25:09.680,-0.87528,0.06252,-0.3126,,
52,09-25-2024 21:25:09.720,-1.00032,0.06252,-0.37512,,
52,09-25-2024 21:25:09.760,-0.81276,0.12504,-0.3126,,
52,09-25-2024 21:25:09.800,-0.9378,0.12504,-0.37512,,
52,09-25-2024 21:25:09.840,-0.9378,0.12504,-0.3126,,
52,09-25-2024 21:25:09.880,-1.06284,0.3126,-0.25008,,
52,09-25-2024 21:25:09.920,-0.87528,0.3126,-0.18756,,
52,09-25-2024 21:25:09.960,-1.00032,0.3126,-0.12504,,
52,09-25-2024 21:25:10.000,-0.87528,0.3126,0.06252,23.01,3.1
52,09-25-2024 21:25:10.040,-0.81276,0.43764,0.06252,,
52,09-25-2024 21:25:10.080,-0.81276,0.43764,-0.12504,,
52,09-25-2024 21:25:10.120,-0.9378,0.50016,-0.18756,,
52,09-25-2024 21:25:10.160,-1.00032,0.43764,-0.25008,,
52,09-25-2024 21:25:10.200,-0.87528,0.56268,-0.25008,,
52,09-25-2024 21:25:10.240,-0.9378,0.43764,-0.18756,,
52,09-25-2024 21:25:10.280,-0.81276,0.56268,-0.18756,,
52,09-25-2024 21:25:10.320,-0.9378,0.56268,-0.18756,,
52,09-25-2024 21:25:10.360,-0.75024,0.56268,-0.06252,,
52,09-25-2024 21:25:10.400,-0.87528,0.56268,-0.06252,,
52,09-25-2024 21:25:10.440,-0.87528,0.43764,0.06252,,
52,09-25-2024 21:25:10.480,-0.81276,0.56268,0.06252,,
52,09-25-2024 21:25:10.520,-0.87528,0.6252,0.06252,,
52,09-25-2024 21:25:10.560,-0.87528,0.56268,0.06252,,
52,09-25-2024 21:25:10.600,-0.81276,0.6252,0,,
52,09-25-2024 21:25:10.640,-2.1882,-0.06252,0.43764,,
52,09-25-2024 21:25:10.680,-1.12536,0.87528,0.18756,,
52,09-25-2024 21:25:10.720,1.2504,0.18756,2.00064,,
52,09-25-2024 21:25:10.760,-0.37512,0.9378,0.18756,,
52,09-25-2024 21:25:10.800,-0.81276,1.06284,0,,
52,09-25-2024 21:25:10.840,-1.00032,0.75024,0.37512,,
52,09-25-2024 21:25:10.880,-0.81276,0.9378,0.18756,,
52,09-25-2024 21:25:10.920,-0.50016,0.9378,0.37512,,
52,09-25-2024 21:25:10.960,-0.56268,0.9378,0.25008,,
52,09-25-2024 21:25:11.000,-0.43764,1.00032,0.3126,22.54,4
52,09-25-2024 21:25:11.040,-0.56268,0.9378,0.3126,,
52,09-25-2024 21:25:11.080,-0.50016,0.9378,0.37512,,
52,09-25-2024 21:25:11.120,-0.43764,0.9378,0.37512,,
52,09-25-2024 21:25:11.160,-0.37512,0.87528,0.3126,,
52,09-25-2024 21:25:11.200,-0.3126,0.9378,0.37512,,
52,09-25-2024 21:25:11.240,-0.3126,0.9378,0.3126,,
52,09-25-2024 21:25:11.280,-0.3126,0.9378,0.3126,,
52,09-25-2024 21:25:11.320,-0.18756,1.00032,0.37512,,
52,09-25-2024 21:25:11.360,-0.25008,1.00032,0.25008,,
52,09-25-2024 21:25:11.400,-0.18756,1.06284,0.25008,,
52,09-25-2024 21:25:11.440,-0.12504,1.06284,0.3126,,
52,09-25-2024 21:25:11.480,-0.12504,1.00032,0.18756,,
52,09-25-2024 21:25:11.520,-6.50208,5.68932,7.68996,,
52,09-25-2024 21:25:11.560,-8.00256,-5.37672,7.94004,,
52,09-25-2024 21:25:11.600,-1.50048,1.2504,-0.50016,,
52,09-25-2024 21:25:11.640,-0.25008,1.00032,-0.81276,,
52,09-25-2024 21:25:11.680,4.93908,1.37544,-1.50048,,
52,09-25-2024 21:25:11.720,-1.00032,0.9378,0.12504,,
52,09-25-2024 21:25:11.760,-0.43764,1.00032,0,,
52,09-25-2024 21:25:11.800,-0.25008,1.00032,0.25008,,
52,09-25-2024 21:25:11.840,-0.18756,0.9378,0.12504,,
52,09-25-2024 21:25:11.880,-0.25008,0.9378,0.3126,,
52,09-25-2024 21:25:11.920,-0.18756,1.12536,0.43764,,
52,09-25-2024 21:25:11.960,-0.25008,0.9378,0.56268,,
52,09-25-2024 21:25:12.000,-0.3126,0.75024,0.06252,22.12,4.08
52,09-25-2024 21:25:12.040,-0.12504,0.87528,-0.18756,,
52,09-25-2024 21:25:12.080,-0.25008,0.9378,0,,
52,09-25-2024 21:25:12.120,-0.43764,0.9378,-0.25008,,
52,09-25-2024 21:25:12.160,-0.37512,0.9378,-0.25008,,
52,09-25-2024 21:25:12.200,-0.25008,1.06284,-0.06252,,
52,09-25-2024 21:25:12.240,-0.6252,0.87528,-0.12504,,
52,09-25-2024 21:25:12.280,0,1.37544,0.06252,,
52,09-25-2024 21:25:12.320,-0.37512,1.00032,0,,
52,09-25-2024 21:25:12.360,-0.3126,1.00032,-0.12504,,
52,09-25-2024 21:25:12.400,-0.43764,0.9378,0.06252,,
52,09-25-2024 21:25:12.440,-0.18756,0.9378,0.12504,,
52,09-25-2024 21:25:12.480,-1.00032,1.81308,1.43796,,
52,09-25-2024 21:25:12.520,-0.87528,1.75056,-2.68836,,
52,09-25-2024 21:25:12.560,-0.75024,0.68772,4.75152,,
52,09-25-2024 21:25:12.600,-1.2504,1.12536,0.12504,,
52,09-25-2024 21:25:12.640,-0.43764,0.9378,0.06252,,
52,09-25-2024 21:25:12.680,-0.43764,0.87528,0.06252,,
52,09-25-2024 21:25:12.720,-0.37512,0.9378,0.06252,,
52,09-25-2024 21:25:12.760,-0.43764,0.9378,0.06252,,
52,09-25-2024 21:25:12.800,-0.37512,1.12536,0.06252,,
52,09-25-2024 21:25:12.840,-0.37512,1.00032,-0.06252,,
52,09-25-2024 21:25:12.880,-0.3126,0.87528,-0.06252,,
52,09-25-2024 21:25:12.920,-0.3126,0.9378,0,,
52,09-25-2024 21:25:12.960,-0.3126,0.9378,0,,
52,09-25-2024 21:25:13.000,-0.25008,0.87528,0,21.77,4.14
52,09-25-2024 21:25:13.040,-0.25008,0.9378,-0.06252,,
52,09-25-2024 21:25:13.080,-0.25008,0.9378,-0.18756,,
52,09-25-2024 21:25:13.120,-0.25008,1.00032,-0.18756,,
52,09-25-2024 21:25:13.160,-0.3126,1.06284,-0.18756,,
52,09-25-2024 21:25:13.200,-0.3126,0.9378,-0.12504,,
52,09-25-2024 21:25:13.240,-0.25008,1.06284,-0.06252,,
52,09-25-2024 21:25:13.280,-0.3126,1.00032,0.06252,,
52,09-25-2024 21:25:13.320,-0.25008,1.00032,0.06252,,
